otherDutiesPaid.shouldhavepaid.error.greaterThanZero	The amount cannot be a negative number	Ni all y swm fod yn rhif negyddol	Unchanged.
otherDutiesPaid.shouldhavepaid.error.notANumber	The amount of other duties that should have been paid must be a number	Mae’n rhaid i swm y tollau eraill y dylid bod wedi’u talu fod yn rhif	Unchanged.
otherDutiesPaid.shouldhavepaid.error.length	The amount of other duties that should have been paid must £99,999,999,999.99 or less	Mae’n rhaid i swm y tollau eraill y dylid bod wedi’u talu fod yn £99,999,999,999.99 neu lai	Unchanged.
otherDutiesPaid.shouldhavepaid.error.decimalPlaces	The amount of other duties that should have been paid must be an amount of money, like £123.45 or £248	Mae’n rhaid i swm y tollau eraill y dylid bod wedi’u talu fod yn swm o arian, megis £123.45 neu £248	Unchanged.
otherDutiesPaid.amounts.error.same	The amount of other duties that should have been paid cannot be the same as the amount of other duties that were paid to HMRC	Ni all swm y tollau eraill y dylid bod wedi’u talu fod yr un fath â swm y tollau eraill a dalwyd i CThEM	Unchanged.
otherDutiesPaid.amounts.error.greater	The amount of other duties that should have been paid to HMRC cannot be more than the amount that was paid	Ni all swm y tollau eraill y dylid bod wedi’u talu i CThEM fod yn fwy na’r swm a dalwyd	Unchanged.
otherDutiesPaid.checkYourAnswersLabel	How much was paid in other duties to HMRC?	Faint a dalwyd mewn tollau eraill i CThEM?	Unchanged.
importerAddress.title	What is your address?	Beth yw’ch cyfeiriad?	Unchanged.
importerAddress.heading	What is your address?	Beth yw’ch cyfeiriad?	Unchanged.
importerAddress.checkYourAnswersLabel	Importer address	Cyfeiriad y mewnforiwr	Unchanged.
agent.importerAddress.title	What is the importer’s address?	Beth yw cyfeiriad y mewnforiwr?	Unchanged.
agent.importerAddress.heading	What is the importer’s address?	Beth yw cyfeiriad y mewnforiwr?	Unchanged.
agent.importerAddress.checkYourAnswersLabel	What is the importer’s address?	Beth yw cyfeiriad y mewnforiwr?	Unchanged.
importerAddress.manual	Enter address manually	Nodwch y cyfeiriad â llaw	Unchanged.
importerAddress.postCode	Postcode	Cod post	Unchanged.
importerAddress.line1.error.required	Enter Importer’s address line 1	Nodwch gyfeiriad – llinell 1 y mewnforiwr	Unchanged.
importerAddress.line1.error.length	Address line 1 must be 128 characters or less	Mae’n rhaid i gyfeiriad – llinell 1 fod yn 128 o gymeriadau neu lai	Unchanged.
importerAddress.line2.error.length	Address line 2 must be 128 characters or less	Mae’n rhaid i gyfeiriad – llinell 2 fod yn 128 o gymeriadau neu lai	Unchanged.
importerAddress.city.error.required	Enter Importer’s city	Nodwch ddinas y mewnforiwr	Unchanged.
importerAddress.city.error.length	City must be 64 characters or less	Mae’n rhaid i’r ddinas fod yn 64 o gymeriadau neu lai	Unchanged.
importerAddress.region.error.required	Enter Importer’s region	Nodwch ranbarth y mewnforiwr	Unchanged.
importerAddress.region.error.length	Region must be 64 characters or less	Mae’n rhaid i’r rhanbarth fod yn 64 o gymeriadau neu lai	Unchanged.
importerAddress.countryCode.error.required	Enter Importer’s country code	Rhowch god gwlad y mewnforiwr	Unchanged.
importerAddress.countryCode.error.length	Country code must be 2 characters or less	Mae’n rhaid i god y wlad fod yn 2 gymeriad neu lai	Unchanged.
importerAddress.postalCode.error.invalid	Enter a real postcode	Nodwch god post go iawn	Unchanged.
importerAddress.hint	We will use this to send letters about this application.	Byddwn yn defnyddio hwn i anfon llythyrau ynghylch y cais hwn.	Unchanged.
agentImporterAddress.title	What is your business address?	Beth yw cyfeiriad eich busnes?	Unchanged.
agentImporterAddress.heading	What is your business address?	Beth yw cyfeiriad eich busnes?	Unchanged.
agentImporterAddress.checkYourAnswersLabel	Your address	Eich cyfeiriad	Unchanged.
agentImporterAddress.hint	We will use this to send letters about this application.	Byddwn yn defnyddio hwn i anfon llythyrau ynghylch y cais hwn.	Unchanged.
agentImporterAddress.line1.error.required	Enter Address line 1	Nodwch gyfeiriad – llinell 1	Unchanged.
agentImporterAddress.line1.error.length	Address line 1 must be 128 characters or less	Mae’n rhaid i gyfeiriad – llinell 1 fod yn 128 o gymeriadau neu lai	Unchanged.
agentImporterAddress.line1.error.invalid	Address line 1 must only include letters a to z, numbers 0 to 9, ampersands (&), apostrophes, commas, exclamation marks, forward slashes, full stops, hyphens, round brackets, speech marks, underscores and spaces	Mae cyfeiriad – llinell 1 ond yn gallu cynnwys y llythrennau a i z, y rhifau 0 i 9, ampersandau (&), collnodau, comas, ebychnodau, blaenslaesau, atalnodau llawn, cysylltnodau, cromfachau crwn, dyfynodau, tanlinellau a bylchau	Unchanged.
agentImporterAddress.line2.error.length	Address line 2 must be 128 characters or less	Mae’n rhaid i gyfeiriad – llinell 2 fod yn 128 o gymeriadau neu lai	Unchanged.
agentImporterAddress.line2.error.invalid	Address line 2 must only include letters a to z, numbers 0 to 9, ampersands (&), apostrophes, commas, exclamation marks, forward slashes, full stops, hyphens, round brackets, speech marks, underscores and spaces	Mae cyfeiriad – llinell 2 ond yn gallu cynnwys y llythrennau a i z, y rhifau 0 i 9, ampersandau (&), collnodau, comas, ebychnodau, blaenslaesau, atalnodau llawn, cysylltnodau, cromfachau crwn, dyfynodau, tanlinellau a bylchau	Unchanged.
agentImporterAddress.city.error.required	Enter city	Nodwch ddinas	Unchanged.
agentImporterAddress.city.error.length	City must be 64 characters or less	Mae’n rhaid i’r ddinas fod yn 64 o gymeriadau neu lai	Unchanged.
agentImporterAddress.city.error.invalid	City must only include letters a to z, numbers 0 to 9, ampersands (&), apostrophes, commas, exclamation marks, forward slashes, full stops, hyphens, round brackets, speech marks, underscores and spaces	Mae’r ddinas ond yn gallu cynnwys y llythrennau a i z, y rhifau 0 i 9, ampersandau (&), collnodau, comas, ebychnodau, blaenslaesau, atalnodau llawn, cysylltnodau, cromfachau crwn, dyfynodau, tanlinellau a bylchau	Unchanged.
agentImporterAddress.region.error.required	Enter region	Nodwch ranbarth	Unchanged.
agentImporterAddress.region.error.length	Region must be 64 characters or less	Mae’n rhaid i’r rhanbarth fod yn 64 o gymeriadau neu lai	Unchanged.
agentImporterAddress.region.error.invalid	Region must only include letters a to z, numbers 0 to 9, ampersands (&), apostrophes, commas, exclamation marks, forward slashes, full stops, hyphens, round brackets, speech marks, underscores and spaces	Mae’r rhanbarth ond yn gallu cynnwys y llythrennau a i z, y rhifau 0 i 9, ampersandau (&), collnodau, comas, ebychnodau, blaenslaesau, atalnodau llawn, cysylltnodau, cromfachau crwn, dyfynodau, tanlinellau a bylchau	Unchanged.
agentImporterAddress.countryCode.error.required	Enter country code	Nodwch god y wlad	Unchanged.
agentImporterAddress.countryCode.error.length	Country code must be 64 characters or less	Mae’n rhaid i god y wlad fod yn 64 o gymeriadau neu lai	Unchanged.
agentImporterAddress.countryCode.error.invalid	Country code includes 1 or more characters that cannot be used	Mae cod y wlad yn cynnwys 1 neu fwy o gymeriadau nad oes modd eu defnyddio	Unchanged.
agentImporterAddress.postalCode.error.invalid	Enter a real postcode	Nodwch god post go iawn	Unchanged.
importerManualAddress.title	Enter the importer’s address	Nodwch gyfeiriad y mewnforiwr	Unchanged.
importerManualAddress.heading	Enter the importer’s address	Nodwch gyfeiriad y mewnforiwr	Unchanged.
importerManualAddress.confirmation.title	Confirm the importer’s address	Cadarnhewch gyfeiriad y mewnforiwr	Unchanged.
importerManualAddress.addressLine1.heading	Address line 1	Cyfeiriad – llinell 1	Unchanged.
importerManualAddress.addressLine2.heading	Address line 2 (optional)	Cyfeiriad – llinell 2 (dewisol)	Unchanged.
importerManualAddress.city.heading	Town or city	Tref neu ddinas	Unchanged.
importerManualAddress.county.heading	County	Sir	Unchanged.
importerManualAddress.country.heading	Country	Gwlad	Unchanged.
importerManualAddress.checkYourAnswersLabel	Importer address	Cyfeiriad y mewnforiwr	Unchanged.
importerManualAddress.error.required	Enter the importer’s address	Nodwch gyfeiriad y mewnforiwr	Unchanged.
importerManualAddress.hint	We will use this to send letters about this application.	Byddwn yn defnyddio hwn i anfon llythyrau ynghylch y cais hwn.	Unchanged.
agent.importerManualAddress.hint	We may use these details to contact the importer about this claim.	Efallai y byddwn yn defnyddio’r manylion hyn i gysylltu â’r mewnforiwr ynghylch yr hawliad hwn.	Unchanged.
importerManualAddress.error.length	Address must be 128 characters or less	Mae’n rhaid i’r cyfeiriad fod yn 128 o gymeriadau neu lai	Unchanged.
importerYourAddress.title	Enter your address	Nodwch eich cyfeiriad	Unchanged.
importerYourAddress.heading	Enter your address	Nodwch eich cyfeiriad	Unchanged.
importerYourAddress.confirmation.title	Confirm your address	Cadarnhewch eich cyfeiriad	Unchanged.
confirmation.title	Application complete	Cais wedi’i gwblhau	Unchanged.
confirmation.heading	Application complete	Cais wedi’i gwblhau	Unchanged.
confirmation.referenceNumber	Your application reference number	Cyfeirnod eich cais	Unchanged.
confirmation.application.received	We have received your application.	Mae’ch cais wedi dod i law.	Unchanged.
confirmation.print	Print or save a summary of your application and reference number	Argraffwch neu cadwch grynodeb o’ch cais a’ch cyfeirnod	Unchanged.
confirmation.print.text	as we will not send you an email confirmation.	gan na fyddwn yn anfon cadarnhad atoch drwy e-bost.	Unchanged.
confirmation.review	View a summary of your application and reference number (opens in a new tab)	Bwrw golwg dros grynodeb o’ch cais a’ch cyfeirnod (yn agor tab newydd)	Unchanged.
confirmation.start	Start a new application	Dechrau cais newydd	Unchanged.
confirmation.whatHappensNext.heading	What happens next	Yr hyn sy’n digwydd nesaf	Unchanged.
confirmation.whatHappensNext.p1	We will process your application and send our decision by post within 30 days.	Byddwn yn prosesu’ch cais ac yn anfon ein penderfyniad drwy’r post cyn pen 30 diwrnod.	Unchanged.
confirmation.whatHappensNext.p2	We will contact you if we need more information to complete your application.	Byddwn yn cysylltu â chi os bydd angen rhagor o wybodaeth arnom i gwblhau’ch cais.	Unchanged.
confirmation.improveService.link.text1	What did you think of this service?	Beth oedd eich barn am y gwasanaeth hwn?	Unchanged.
confirmation.amend.title	Information sent	Gwybodaeth wedi’i hanfon	Unchanged.
confirmation.amend.heading	Information sent	Gwybodaeth wedi’i hanfon	Unchanged.
confirmation.summary.title	Your application details	Manylion eich cais	Unchanged.
confirmation.summary.section.heading	Application	Cais	Unchanged.
confirmation.summary.reference	Application reference number	Cyfeirnod y cais	Unchanged.
confirmation.summary.datetime	Submitted	Wedi cyflwyno	Unchanged.
amend.confirmation.whatHappensNext.heading	What happens next	Yr hyn sy’n digwydd nesaf	Unchanged.
amend.confirmation.receivedInformation	We have received your information.	Mae’ch gwybodaeth wedi dod i law.	Unchanged.
amend.confirmation.print	Print or save a summary of your additional information and reference number	Argraffwch neu cadwch grynodeb o’ch gwybodaeth ychwanegol a’ch cyfeirnod	Unchanged.
amend.confirmation.print.text	as we will not send you an email confirmation.	gan na fyddwn yn anfon cadarnhad atoch drwy e-bost.	Unchanged.
amend.confirmation.review	View a summary of your additional information and reference number (opens in a new tab)	Bwrw golwg dros grynodeb o’ch gwybodaeth ychwanegol a’ch cyfeirnod (yn agor tab newydd)	Unchanged.
amend.confirmation.amendWhatHappensNext.p1	We will process your application and send our decision by post within 30 days.	Byddwn yn prosesu’ch cais ac yn anfon ein penderfyniad drwy’r post cyn pen 30 diwrnod.	Unchanged.
amend.confirmation.amendWhatHappensNext.p2	We will contact you if we need more information to complete your application.	Byddwn yn cysylltu â chi os bydd angen rhagor o wybodaeth arnom i gwblhau’ch cais.	Unchanged.
amend.confirmation.moreInformation.heading	If we do not need more information	Os nad oes angen rhagor o wybodaeth arnom	Unchanged.
amend.confirmation.moreInformation.p1	We will continue processing your application.	Byddwn yn parhau i brosesu’ch cais.	Unchanged.
amend.confirmation.helpUs.heading	Help us improve our services	Helpu ni i wella ein gwasanaethau	Unchanged.
amend.confirmation.helpUs.p1	We use your feedback to make our services better.	Rydym yn defnyddio’ch adborth i wella ein gwasanaethau.	Unchanged.
amend.confirmation.helpUs.p2	What did you think of this service?	Beth oedd eich barn am y gwasanaeth hwn?	Unchanged.
amend.confirmation.helpUs.p3	(takes one minute)	(mae’n cymryd munud)	Unchanged.
amend.confirmation.summary.title	Your amended application details	Manylion eich cais diwygiedig	Unchanged.
agentImporterManualAddress.title	Enter your business address	Nodwch gyfeiriad eich busnes	Unchanged.
agentImporterManualAddress.heading	Enter your business address	Nodwch gyfeiriad eich busnes	Unchanged.
agentImporterManualAddress.confirmation.title	Confirm your business address	Cadarnhewch gyfeiriad eich busnes	Unchanged.
agentImporterManualAddress.hint	We will use this to send letters about this application.	Byddwn yn defnyddio hwn i anfon llythyrau ynghylch y cais hwn.	Unchanged.
agentImporterManualAddress.checkYourAnswersLabel	Your address	Eich cyfeiriad	Unchanged.
agentImporterManualAddress.line1.heading	Address line 1	Cyfeiriad – llinell 1	Unchanged.
agentImporterManualAddress.line1.error.required	Enter address line 1	Nodwch gyfeiriad – llinell 1	Unchanged.
agentImporterManualAddress.line1.error.length	Address line 1 must be 128 characters or less	Mae’n rhaid i gyfeiriad – llinell 1 fod yn 128 o gymeriadau neu lai	Unchanged.
agentImporterManualAddress.line2.heading	Address line 2 (optional)	Cyfeiriad – llinell 2 (dewisol)	Unchanged.
agentImporterManualAddress.line2.error.length	Address line 2 must be 128 characters or less	Mae’n rhaid i gyfeiriad – llinell 2 fod yn 128 o gymeriadau neu lai	Unchanged.
agentImporterManualAddress.city.heading	Town or city	Tref neu ddinas	Unchanged.
agentImporterManualAddress.city.error.required	Enter city	Nodwch ddinas	Unchanged.
agentImporterManualAddress.city.error.length	City must be 64 characters or less	Mae’n rhaid i’r ddinas fod yn 64 o gymeriadau neu lai	Unchanged.
agentImporterManualAddress.region.heading	County	Sir	Unchanged.
agentImporterManualAddress.region.error.required	Enter region	Nodwch ranbarth	Unchanged.
agentImporterManualAddress.region.error.length	Region must be 64 characters or less	Mae’n rhaid i’r rhanbarth fod yn 64 o gymeriadau neu lai	Unchanged.
agentImporterManualAddress.countryCode.heading	Country	Gwlad	Unchanged.
agentImporterManualAddress.countryCode.error.required	Enter country code	Nodwch god y wlad	Unchanged.
agentImporterManualAddress.countryCode.error.length	Country code must be 64 characters or less	Mae’n rhaid i god y wlad fod yn 64 o gymeriadau neu lai	Unchanged.
agentImporterManualAddress.postalCode.heading	Post Code	Cod post	Unchanged.
agentImporterManualAddress.postalCode.error.invalid	Enter a real postcode	Nodwch god post go iawn	Unchanged.
bankDetails.title	Enter UK bank details	Nodwch fanylion banc yn y DU	Unchanged.
bankDetails.heading	Enter UK bank details	Nodwch fanylion banc yn y DU	Unchanged.
bankDetails.checkYourAnswersLabel	Bank details	Manylion banc	Unchanged.
bankDetails.name.heading	Name on the account	Yr enw sydd ar y cyfrif	Unchanged.
bankDetails.name.hint	Enter your name as it appears on your bank statement.	Nodwch eich enw fel y mae’n ymddangos ar eich cyfriflen banc	Unchanged.
bankDetails.name.error.required	Enter the name on the account	Nodwch yr enw sydd ar y cyfrif	Unchanged.
bankDetails.name.error.length	Name on the account must be 40 characters or less	Mae’n rhaid i’r enw sydd ar y cyfrif fod yn 40 o gymeriadau neu lai	Unchanged.
bankDetails.sortCode.heading	Sort code	Cod didoli	Unchanged.
bankDetails.sortCode.hint	Must be 6 digits long.	Mae’n rhaid i hyn fod yn 6 digid.	Unchanged.
bankDetails.sortCode.error.required	Enter a sort code	Nodwch god didoli	Unchanged.
bankDetails.sortCode.error.invalid	Enter a valid sort code	Nodwch god didoli dilys	Unchanged.
bankDetails.accountNumber.heading	Account number	Rhif y cyfrif	Unchanged.
bankDetails.accountNumber.hint	Must be between 6 and 8 digits long.	Mae’n rhaid i hyn fod rhwng 6 ac 8 digid.	Unchanged.
bankDetails.accountNumber.error.required	Enter an account number	Nodwch rif cyfrif	Unchanged.
bankDetails.accountNumber.error.invalid	Enter a valid account number	Nodwch rif cyfrif dilys	Unchanged.
bankDetails.accountNumber.error.length	Account number must be between 6 and 8 digits	Mae’n rhaid i rif y cyfrif fod rhwng 6 ac 8 digid	Unchanged.
bankDetails.bars.validation.failed	Unable to validate bank account details	Methu dilysu manylion cyfrif banc	Unchanged.
bankDetails.bars.validation.sortcodeNotFound	Enter a valid sort code	Nodwch god didoli dilys	Unchanged.
bankDetails.bars.validation.modCheckFailed	Account number must be valid for the given sort code	Mae’n rhaid i rif y cyfrif fod yn ddilys ar gyfer y cod didoli a roddwyd	Unchanged.
bankDetails.bars.validation.rollRequired	Enter details of a bank account or building society account that does not require a roll number	Nodwch fanylion cyfrif banc neu gyfrif cymdeithas adeiladu nad oes angen rhif rôl arno	Unchanged.
bankDetails.bars.validation.bacsNotSupported	This bank account cannot receive Bacs payments. Enter a bank account that can receive Bacs payments	Ni all y cyfrif banc hwn dderbyn taliadau BACS. Nodwch gyfrif banc sy’n gallu derbyn taliadau BACS	Unchanged.
bankDetails.bars.validation.accountInvalid	Enter a real bank account	Nodwch gyfrif banc go iawn	Unchanged.
bankDetails.bars.validation.companyNameInvalid	Enter the name as it appears on the bank account	Nodwch yr enw fel y mae’n ymddangos ar y cyfrif banc	Unchanged.
importerAddressConfirmation.title	Select your address	Dewiswch eich cyfeiriad	Unchanged.
importerAddressConfirmation.heading	Select your address	Dewiswch eich cyfeiriad	Unchanged.
importerAddressConfirmation.link1	change	newid	Unchanged.
importerAddressConfirmation.link2	I can’t find my address in the list	Ni allaf ddod o hyd i’m cyfeiriad yn y rhestr	Unchanged.
importerAddressConfirmation.address	Select an address	Dewiswch gyfeiriad	Unchanged.
agent.importerAddressConfirmation.title	Select the importer’s address	Dewiswch gyfeiriad y mewnforiwr	Unchanged.
agent.importerAddressConfirmation.heading	Select the importer’s address	Dewiswch gyfeiriad y mewnforiwr	Unchanged.
agentImporterAddressConfirmation.title	Select your business address	Dewiswch gyfeiriad eich busnes	Unchanged.
agentImporterAddressConfirmation.heading	Select your business address	Dewiswch gyfeiriad eich busnes	Unchanged.
repaymentAmountSummary.title	Return amount summary	Crynodeb o’r symiau i’w talu’n ôl	Unchanged.
repaymentAmountSummary.heading	Return amount summary	Crynodeb o’r symiau i’w talu’n ôl	Unchanged.
repaymentAmountSummary.customsduty	Customs Duty	Toll Dramor	Unchanged.
repaymentAmountSummary.customsduty.0	Amount that was paid	Y swm a dalwyd	Unchanged.
repaymentAmountSummary.customsduty.1	Amount that should have been paid	Y swm y dylid bod wedi’i dalu	Unchanged.
repaymentAmountSummary.customsduty.2	Total Customs Duty return amount	Cyfanswm y Doll Dramor i’w thalu’n ôl	Unchanged.
repaymentAmountSummary.vat	VAT	TAW	Unchanged.
repaymentAmountSummary.vat.0	Amount that was paid	Y swm a dalwyd	Unchanged.
repaymentAmountSummary.vat.1	Amount that should have been paid	Y swm y dylid bod wedi’i dalu	Unchanged.
repaymentAmountSummary.vat.2	Total VAT return amount	Cyfanswm y TAW i’w thalu’n ôl	Unchanged.
repaymentAmountSummary.otherduties	Other duties	Tollau eraill	Unchanged.
repaymentAmountSummary.otherduties.0	Amount that was paid	Y swm a dalwyd	Unchanged.
repaymentAmountSummary.otherduties.1	Amount that should have been paid	Y swm y dylid bod wedi’i dalu	Unchanged.
repaymentAmountSummary.otherduties.2	Total other duties return amount	Cyfanswm y tollau eraill i’w talu’n ôl	Unchanged.
repaymentAmountSummary.total	Total	Cyfanswm	Unchanged.
repaymentAmountSummary.total.amount	Total return amount	Cyfanswm i’w dalu’n ôl	Unchanged.
repaymentAmountSummary.summary	The total return amount will be checked and the final return amount will be confirmed in writing.	Bydd y cyfanswm i’w dalu’n ôl yn cael ei wirio a bydd y swm terfynol i’w dalu’n ôl yn cael ei gadarnhau’n ysgrifenedig.	Unchanged.
repaymentAmountSummary.total.checkYourAnswersLabel	Total return amount	Cyfanswm i’w dalu’n ôl	Unchanged.
fileUpload.title	Upload a file	Uwchlwytho ffeil	Unchanged.
fileUpload.heading	Upload a file	Uwchlwytho ffeil	Unchanged.
additionalFileUpload.title	You have uploaded x file	Rydych wedi uwchlwytho x ffeil	Unchanged.
additionalFileUpload.heading	You have uploaded x file	Rydych wedi uwchlwytho x ffeil	Unchanged.
additionalFileUpload.01	Yes	Iawn	Unchanged.
additionalFileUpload.02	No	Na	Unchanged.
additionalFileUpload.checkYourAnswersLabel	Do you need to upload another file?	A oes angen i chi uwchlwytho ffeil arall?	Unchanged.
additionalFileUpload.error.required	Select yes if you need to upload another file	Dewiswch ‘Iawn’ os oes angen i chi uwchlwytho ffeil arall	Unchanged.
postcode.error.noneFound	Postcode cannot be found	Ni ellir dod o hyd i’r cod post	Unchanged.
addressFound.error	Select the address or enter the address manually	Dewiswch y cyfeiriad neu nodwch y cyfeiriad â llaw	Unchanged.
postcode.error.required	Enter a UK postcode	Nodwch god post yn y DU	Unchanged.
postcode.error.length	Enter a postcode, like AA1 1AA	Nodwch god post, megis AA1 1AA	Unchanged.
indirectRepresentative.title	Are you an indirect representative of the importer?	A ydych yn gynrychiolydd anuniongyrchol i’r mewnforiwr?	Unchanged.
indirectRepresentative.heading	Are you an indirect representative of the importer?	A ydych yn gynrychiolydd anuniongyrchol i’r mewnforiwr?	Unchanged.
indirectRepresentative.checkYourAnswersLabel	Are you an indirect representative?	A ydych yn gynrychiolydd anuniongyrchol?	Unchanged.
indirectRepresentative.error.required	Select if you are an indirect representative of the importer	Dewiswch a ydych yn gynrychiolydd anuniongyrchol i’r mewnforiwr	Unchanged.
proofOfAuthority.title	Upload proof of authority	Uwchlwytho tystiolaeth o awdurdod	Unchanged.
proofOfAuthority.heading	Upload proof of authority	Uwchlwytho tystiolaeth o awdurdod	Unchanged.
proofOfAuthority.paragraph1	You must show that the importer has given you authority to receive payment for this specific application	Mae’n rhaid i chi ddangos bod y mewnforiwr wedi rhoi’r awdurdod i chi gael taliadau ar gyfer y cais penodol hwn	Unchanged.
proofOfAuthority.paragraph2	Upload a file	Uwchlwytho ffeil	Unchanged.
proofOfAuthority.error.required	Upload proof of authority	Uwchlwytho tystiolaeth o awdurdod	Unchanged.
proofOfAuthority.checkYourAnswersLabel	Proof of authority document	Dogfen tystiolaeth o awdurdod	Unchanged.
bulkFileUpload.title	Upload the multiple entry document	Uwchlwytho’r ddogfen cofnodion lluosog	Unchanged.
bulkFileUpload.heading	Upload the multiple entry document	Uwchlwytho’r ddogfen cofnodion lluosog	Unchanged.
bulkFileUpload.paragraph1	Your uploaded file must include:	Mae’n rhaid i’r ffeil rydych yn ei huwchlwytho gynnwys:	Unchanged.
bulkFileUpload.01	the entry processing unit (EPU) number, entry number and entry date	rhif yr Uned Prosesu Cofnodion (EPU), rhif y cofnod a dyddiad y cofnod	Unchanged.
bulkFileUpload.02	all item numbers	rhif pob eitem	Unchanged.
bulkFileUpload.03	the type of duty or tax you are claiming for each entry	y math o doll neu dreth yr ydych yn ei hawlio ar gyfer pob cofnod	Unchanged.
bulkFileUpload.04	the amount that was paid to HMRC	y swm a dalwyd i CThEM	Unchanged.
bulkFileUpload.05	the amount that should have been paid to HMRC	y swm y dylid bod wedi’i dalu i CThEM	Unchanged.
bulkFileUpload.paragraph2	The file must be 6MB or less.	Mae’n rhaid i’r ffeil fod yn 6MB neu lai.	Unchanged.
bulkFileUpload.file.details.heading	Types of files you can upload	Y mathau o ffeiliau y gallwch eu huwchlwytho	Unchanged.
bulkFileUpload.checkYourAnswersLabel	Multiple entries spreadsheet	Taenlen cofnodion lluosog	Unchanged.
bulkFileUpload.error.required	You must upload a file	Mae’n rhaid i chi uwchlwytho ffeil	Unchanged.
referenceNumber.title	What is the application reference number?	Beth yw cyfeirnod y cais?	Unchanged.
referenceNumber.heading	What is the application reference number?	Beth yw cyfeirnod y cais?	Unchanged.
referenceNumber.checkYourAnswersLabel	Application reference number	Cyfeirnod y cais	Unchanged.
referenceNumber.error.required	Enter the reference number	Nodwch y cyfeirnod	Unchanged.
referenceNumber.error.length	The reference number must be 23 characters long	Mae’n rhaid i’r cyfeirnod fod yn 23 o gymeriadau	Unchanged.
referenceNumber.hintText	This is the 23 character reference number issued when you submitted your application. This will start with NDRC. For example, NDRC000A00AB0ABCABC0AB0.	Dyma’r cyfeirnod 23 cymeriad a roddwyd wrth i chi gyflwyno’ch cais. Bydd yn dechrau gydag NDRC. Er enghraifft, NDRC000A00AB0ABCABC0AB0.	Unchanged.
referenceNumber.error.prefix	Enter the reference number in the right format	Nodwch y cyfeirnod yn y fformat cywir	Unchanged.
referenceNumber.error.invalid.chars	The reference number must only include letters a to z and numbers 0 to 9	Mae’n rhaid i’r cyfeirnod gynnwys y llythrennau a i z a’r rhifau 0 i 9 yn unig	Unchanged.
furtherInformation.title	Give us further information	Rhowch wybodaeth bellach i ni	Unchanged.
furtherInformation.heading	Give us further information	Rhowch wybodaeth bellach i ni	Unchanged.
furtherInformation.checkYourAnswersLabel	Additional information	Gwybodaeth ychwanegol	Unchanged.
furtherInformation.error.required	Enter the further information	Nodwch yr wybodaeth bellach	Unchanged.
furtherInformation.error.length	Further information must be 1400 characters or less	Mae’n rhaid i’r wybodaeth bellach fod yn 1400 o gymeriadau neu lai	Unchanged.
furtherInformation.hintText	Send the information that HMRC has asked for.	Anfonwch yr wybodaeth y mae CThEM wedi gofyn amdani.	Unchanged.
amendCaseResponseType.title	What do you need to do?	Beth y mae angen i chi ei wneud?	Unchanged.
amendCaseResponseType.heading	What do you need to do?	Beth y mae angen i chi ei wneud?	Unchanged.
amendCaseResponseType.supportingDocuments	Send more supporting documents	Anfon rhagor o ddogfennau ategol	Unchanged.
amendCaseResponseType.furtherInformation	Give us further information in writing	Rhoi rhagor o wybodaeth i ni yn ysgrifenedig	Unchanged.
amendCaseResponseType.checkYourAnswersLabel	What do you need to do?	Beth y mae angen i chi ei wneud?	Unchanged.
amendCaseResponseType.error.required	Select an option to continue	Dewiswch opsiwn i fynd yn eich blaen	Unchanged.
amendCaseResponseType.hintText	Select all that apply.	Dewiswch bob un sy’n berthnasol.	Unchanged.
amendCaseSendInformation.error.length	AmendCaseSendInformation must be 1000 characters or less	Mae’n rhaid i AmendCaseSendInformation fod yn 1000 o gymeriadau neu lai	Unchanged.
amendCaseSendInformation.title	Upload a file	Uwchlwytho ffeil	Unchanged.
amendCaseSendInformation.heading	Upload a file	Uwchlwytho ffeil	Unchanged.
amendCaseSendInformation.paragraph1	You can upload as many files as you need to.	Gallwch uwchlwytho cymaint o ffeiliau ag sydd angen.	Unchanged.
amendCaseSendInformation.paragraph2	You can only upload one file at a time.	Dim ond un ffeil y gallwch ei huwchlwytho ar y tro.	Unchanged.
amendCaseSendInformation.subheading	Suggested supporting documents	Dogfennau ategol awgrymedig	Unchanged.
amendCaseSendInformation.paragraph3	Send us any supporting documents you have. This could include:	Anfonwch atom unrhyw ddogfennau ategol sydd gennych. Gallai’r rhain gynnwys:	Unchanged.
amendCaseSendInformation.01	airway bill	bil teithrestr awyr (AWB)	Unchanged.
amendCaseSendInformation.02	bill of lading	bil llwytho	Unchanged.
amendCaseSendInformation.03	C88	C88	Unchanged.
amendCaseSendInformation.04	E2	E2	Unchanged.
amendCaseSendInformation.05	invoice	anfoneb	Unchanged.
amendCaseSendInformation.06	packing list	rhestr bacio	Unchanged.
amendCaseSendInformation.07	proof of origin	tystiolaeth o darddiad	Unchanged.
amendCaseSendInformation.08	substitute entry	cofnod cyfnewid	Unchanged.
amendCaseSendInformation.checkYourAnswersLabel	Upload a file	Uwchlwytho ffeil	Unchanged.
amendCaseSendInformation.error.required	Select files	Dewiswch ffeiliau	Unchanged.
amendCaseUploadAnotherFile.title	You have uploaded x file	Rydych wedi uwchlwytho x ffeil	Unchanged.
amendCaseUploadAnotherFile.heading	You have uploaded x file	Rydych wedi uwchlwytho x ffeil	Unchanged.
amendCaseUploadAnotherFile.01	Yes	Iawn	Unchanged.
amendCaseUploadAnotherFile.02	No	Na	Unchanged.
amendCaseUploadAnotherFile.checkYourAnswersLabel	Do you need to upload another file?	A oes angen i chi uwchlwytho ffeil arall?	Unchanged.
